6r1/pp1k4/2p2p2/4nP2/1P1p1K1P/3B2P1/P1P5/R7 w - - 0 37,a1h1 g8g4,1089,endgame hookMate mate mateIn1 oneMove
r5k1/pp6/3p2pp/6q1/2P1B2r/1P6/P3nPPP/RQ3R1K w - - 3 22,e4g6 h4h2 h1h2 g5h4,1368,anastasiaMate attraction kingsideAttack mate mateIn2 middlegame sacrifice short
7k/1pp2pp1/7p/P4P2/rP1rPR1P/5K2/5P2/1R6 w - - 1 32,e4e5 a4a3 f3g4 h6h5 g4g5 f7f6 e5f6 g7f6 g5h6 d4f4,1464,advantage endgame exposedKing rookEndgame veryLong
3r3k/p2qNbpQ/1p1P1p2/2r2P2/4R3/8/1P4PP/3R2K1 b - - 0 29,h8h7 e4h4 f7h5 h4h5,627,anastasiaMate mate mateIn2 middlegame short
1br3k1/5ppp/8/1p1p1Q2/1PrP4/4P3/2RB1PPq/2R2K2 b - - 0 25,c4c2 f5c8 c2c8 c1c8,1330,backRankMate mate mateIn2 middlegame short xRayAttack
1r4k1/p5p1/2r5/4Pp2/3QRB1p/5qPP/PP3P1K/5R2 b - - 0 36,f5e4 d4d5 g8h7 d5c6,1130,crushing endgame fork master short superGM
2rR1k2/1r6/5PK1/4p1p1/1p4P1/5P2/8/3R4 b - - 2 49,c8d8 d1d8,674,endgame master mate mateIn1 oneMove rookEndgame
6k1/p5bp/1p2rq2/3pNp1Q/1P1PnB2/4P2P/P4RPK/2r5 b - - 17 31,c1d1 f2c2 d1d2 c2c8 g7f8 f4h6 e6e5 c8f8 f6f8 h6f8 e5e6 h5f5 e6f6 f5d5,2648,advantage capturingDefender fork middlegame pin quietMove veryLong
8/1p6/p1p1k3/6p1/PP1P2P1/3K4/8/8 b - - 2 42,e6d5 a4a5 d5e6 d3e4 e6f6 d4d5 c6d5 e4d5,1977,crushing endgame pawnEndgame quietMove veryLong zugzwang
rnb1r3/ppp2pkp/1b1p2pN/1N6/P3n3/8/1PP1BPPP/R1B1RK2 b - - 2 16,e4f2 a4a5,1832,advantage oneMove opening
rkb1qb1r/pp4p1/3QPn1p/3B1p2/4PB2/2N5/PPP2PPP/R3K2R b KQ - 0 15,f8d6 f4d6,894,doubleBishopMate mate mateIn1 middlegame oneMove queensideAttack
r1bqnrk1/4b1pp/p2p4/nppP1p2/4P3/1P3NNP/P4PP1/RBBQR1K1 w - - 0 18,g3f5 c8f5 e4f5 e7f6,1508,equality opening short
2r1k2r/p1q2pp1/4pnp1/1p1p4/3P2P1/1P3N2/PBP2PBb/2RQ1R1K w k - 3 18,f3g5 h2g1 h1g1 c7h2,1733,attraction discoveredAttack kingsideAttack mate mateIn2 middlegame sacrifice short
r1B1kr2/ppp2Rp1/3p3p/3P4/1P1b1B2/P2P1K1P/2P1Q1P1/6q1 b - - 18 25,e8f7 e2e6,951,dovetailMate mate mateIn1 middlegame oneMove
rn1q1rk1/ppp2ppp/6b1/3p4/3Q4/PP3PP1/1BP1P2P/R3K1NR b KQ - 2 12,g6c2 d4g7,484,kingsideAttack mate mateIn1 middlegame oneMove
r5k1/pp1q2bp/3B2p1/2p5/4N1b1/2PP4/PP4QP/5RK1 w - - 0 21,d6c5 g4h3 g2f3 h3f1,1595,advantage middlegame short skewer
r6r/bb1pk3/p1q4p/1p2Q3/1P6/3P4/1PP2PPP/R1B2R1K b - - 4 24,c6e6 e5g7 e7d8 g7h8,1532,crushing interference middlegame short
4r2k/5q1p/8/3n1p2/2p2B2/1pP4P/rP4Q1/1R3R1K b - - 1 33,d5c3 b1e1 c3e4 e1e4 e8e4 f4d2 f7g6 d2c3,2714,advantage middlegame quietMove sacrifice veryLong
r3r3/p2Q1R1p/1p1kp1p1/3p4/4p2q/P6P/1P4PK/8 b - - 6 34,d6e5 d7c7 e5d4 c7c3,1257,dovetailMate endgame mate mateIn2 short
1k5r/1pr2p2/p2Qp1n1/3pP3/P2N1q1p/1R1R4/1PP5/1K6 b - - 1 29,h8c8 b3b7 b8b7 d3b3 b7a7 d6b6 a7a8 b6a6 c7a7 a6c8,2117,attraction deflection mate mateIn5 middlegame pin queensideAttack sacrifice veryLong
3Q4/2p2pk1/p3p2p/4q3/2p1nN2/6P1/7P/rr1B1RK1 b - - 1 27,e5g5 f4e6 f7e6 d8f8 g7h7 f1f7 h7g6 f8g7,1910,mate mateIn4 middlegame sacrifice veryLong
8/8/p2kp3/2p5/2P2P2/P2K4/8/8 b - - 1 43,e6e5 d3e4 e5f4 e4f4,2379,crushing endgame pawnEndgame short
r2k3r/1pp2p1p/5p2/p4b2/1bP5/1P2P3/P2N1PPP/R3KB1R w KQ - 0 13,e1c1 b4a3,1031,bodenMate mate mateIn1 middlegame oneMove
8/8/Pp2B3/2p1p3/2P5/5pkp/8/6K1 w - - 0 57,a6a7 h3h2 g1h1 f3f2 e6h3 g3h3 a7a8q f2f1q,1606,advancedPawn bishopEndgame capturingDefender endgame mate mateIn4 promotion veryLong
r3n1k1/1R4b1/p1Pp2b1/2pNp3/2P1np1p/P2N1P2/4B2P/6BK w - - 0 33,f3e4 g6e4 e2f3 e4f3,1097,doubleBishopMate kingsideAttack mate mateIn2 middlegame short
5bk1/Q1p2p1p/6p1/4P3/1nq1BP2/6P1/P6P/1K1R4 w - - 0 29,a7d4 c4a2 b1c1 b4c6 d1d2 f8a3 c1d1 a2b3 d1e2 c6d4,2524,advantage clearance endgame veryLong
5r1k/pp1R2p1/5nQp/4qB2/7P/1P4P1/P3p2K/8 b - - 0 37,f6g4 h2h3 e5g3 h3g3 e2e1q g3g4,2019,advantage defensiveMove endgame long master
3b4/p4ppk/7p/1p1N4/2p1q3/P1P1P1PP/1P1Q1P2/6K1 w - - 1 31,g1h2 e4d3 d2e1 d3d5,1790,crushing endgame interference short
rn2r1k1/1pq1bp1p/p2pNPp1/2p5/8/1P1BP3/PBPP2bP/RN3RK1 b - - 1 14,f7e6 f6f7 g8f8 b2g7 f8g7 f7e8n g7h6 e8c7,2218,advancedPawn attraction crushing fork middlegame promotion underPromotion veryLong
r3kb1r/ppqn2p1/2p2pp1/3pN3/P2P4/4P3/1P3PPP/R1BQ1RK1 w kq - 0 13,e5g6 c7h2,521,kingsideAttack mate mateIn1 middlegame oneMove
r3k2r/4b1p1/p2q4/1pppp2p/5B1Q/1P1P4/1PP2PPP/RN2R1K1 w kq - 2 17,e1e5 d6e5 f4e5 e7h4,1518,equality middlegame short
4r1k1/3qr1p1/p6p/Pp1p4/1PpPBBPb/2P4P/R2Q1RK1/8 b - - 0 31,h4f2 e4f5 d7c6 d2f2,1786,advantage intermezzo middlegame short
5rk1/pp1R2p1/2p4p/4pq2/2P5/1P2P2P/P2Q2P1/6K1 w - - 4 28,d7b7 f5f1 g1h2 f8f2 b7g7 g8g7,1350,advantage clearance endgame long
8/8/p1p2p2/8/PB1R1P2/1rP2kP1/7P/6K1 w - - 5 46,d4d6 b3b1 d6d1 b1d1,981,endgame mate mateIn2 short
7k/R1R5/1p4Bp/5p2/5P2/6PK/P2r1n1P/3r4 w - - 15 39,h3g2 f2g4 g2h3 d2h2,1516,discoveredAttack endgame hookMate mate mateIn2 short
r3r1k1/1b1p1ppp/8/1p2q3/1p1pB2P/1Q3PP1/PPP5/1K2R2R w - - 0 22,e4b7 e5e1 h1e1 e8e1,598,mate mateIn2 middlegame queensideAttack short
r4rk1/pp3pp1/8/2pN1R1p/2P5/1P4q1/P5P1/6K1 b - - 1 26,h5h4 d5e7 g8h7 f5h5,880,anastasiaMate endgame mate mateIn2 short
3Qr1k1/5ppp/2p5/pp6/8/1P5P/P1q2PP1/3R1RK1 b - - 0 22,e8d8 d1d8,399,backRankMate endgame mate mateIn1 oneMove queenRookEndgame
8/8/4Nn2/1p4pp/8/2k2P1P/5KP1/8 w - - 2 50,e6g5 b5b4 g5e6 f6d7,2581,crushing defensiveMove endgame knightEndgame quietMove short
1b3rk1/3P4/p5pp/1p3P2/8/1N3Pq1/P5P1/2RR1BK1 w - - 0 33,c1c8 g3h2 g1f2 h2h4 f2e2 h4e7,2414,advantage long master middlegame
8/7p/6p1/3Q2Pk/pq6/4P3/5PPK/8 w - - 1 44,h2g3 b4h4 g3f3 h4g4,1787,endgame mate mateIn2 queenEndgame short
8/6p1/1B2p1k1/P2bP2p/7P/4P1K1/2R5/6r1 w - - 13 58,g3f2 g1g2 f2e1 g2c2,1035,crushing endgame short skewer
3rr1k1/2p2pp1/pp5p/4P3/P7/2P2P1n/2QB2PP/R5qK w - - 2 29,a1g1 h3f2,997,endgame mate mateIn1 oneMove smotheredMate
8/8/1Q6/K7/2k1p1p1/6Pp/5P1P/3q4 w - - 2 56,b6b4 c4d3 a5b6 d3e2 b4e4 e2f2,2327,crushing endgame long queenEndgame
8/pp1n2R1/2ppk3/4p3/3n4/2PP4/PP1K1r1N/R7 w - - 1 36,d2e3 f2e2,1248,endgame hookMate mate mateIn1 oneMove
3q1rk1/5p1p/4n1p1/3p1bP1/1p3P2/1NbPB2P/1RPQ2B1/5RK1 w - - 1 24,d2f2 c3b2,1170,equality hangingPiece middlegame oneMove
3n1r1k/p3Np2/5Qpp/8/2q1B2P/6P1/P4P2/7K b - - 1 28,h8h7 e4g6 f7g6 f6g6 h7h8 g6h6,1399,deflection endgame long mate mateIn3
r1bqk1nr/ppp2ppp/2nb4/3p4/3P4/5NN1/PPP1PPPP/R1BQKB1R w KQkq - 2 6,c1f4 d6f4,979,advantage hangingPiece oneMove opening
1nkr3r/pp1N1p2/3Rp2p/1B4p1/2P1p3/2n3B1/P1P2PPP/R5K1 b - - 0 18,b8d7 d6c6 b7c6 b5a6,2022,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short
r1Q5/p1B3p1/k1p5/1p1q4/1bpP2Bn/4P3/PP3P2/R2K4 b - - 10 26,a8c8 g4c8,857,doubleBishopMate mate mateIn1 middlegame oneMove
8/8/8/B5p1/3p4/nP1k4/P2P1P2/4K3 w - - 2 54,a5b4 a3c2 e1d1 c2b4,789,crushing endgame fork short
4r1k1/pp3ppp/8/PP6/8/8/3r1PPP/2R2K2 b - - 0 27,e8e2 c1c8 d2d8 c8d8 e2e8 d8e8,399,backRankMate endgame long mate mateIn3 rookEndgame
r1b1k2r/pp3ppp/1qn1pn2/3p4/3P4/P1N1PNP1/1P3PP1/R2QKB1R b KQkq - 0 10,b6b2 c3a4 b2a1 d1a1,1716,crushing middlegame short trappedPiece
2br2k1/4qppp/pb2pn2/1p2n3/1P1N4/P3P2P/NB1QBPP1/5RK1 b - - 1 18,e5c6 d4c6 d8d2 c6e7,790,advantage fork hangingPiece middlegame short
8/8/p3nk2/1p1p2p1/1P5p/P1P2K1B/7P/8 b - - 0 47,d5d4 h3e6 f6e6 c3d4 e6f5 h2h3 g5g4 h3g4,2123,capturingDefender crushing endgame quietMove veryLong
Q2R1bk1/p4p1p/8/2q2b2/8/2ppR1P1/P6P/6K1 w - - 2 30,g1g2 g8g7 d8f8 c5f8 a8d5 f8c8,2911,crushing defensiveMove endgame long
r1b1nrk1/5p1p/p1p1p1p1/3p4/5P2/4B3/PqP1B1PP/R2Q1RK1 b - - 1 16,e8f6 e3d4 b2b4 d4f6,1135,advantage interference middlegame short
2r4N/p3n3/4pk1b/3q3p/3p1p2/1P1Q4/P1P2PPP/R3R1K1 w - - 1 29,c2c4 d4c3 d3h7 h6g7,2192,advantage enPassant middlegame short
5k2/p6R/5BP1/3p4/P1bP2P1/5K2/2Pbp3/8 b - - 0 39,e2e1q h7h8,1166,endgame mate mateIn1 oneMove
6r1/1R6/p4pk1/1p2p2p/3pP3/Pr1B1qP1/3QRP1K/8 w - - 0 40,d3c2 b3a3 e2e1 h5h4 e1g1 f3g4 c2d1 h4g3,2829,crushing middlegame veryLong
7k/p4pnp/1p2pNp1/3p2P1/3P1P1P/2R5/r4P1K/8 b - - 3 35,g7h5 c3c8 h8g7 c8g8,1351,endgame hookMate mate mateIn2 short
r4k2/1p2npp1/p3bn1p/q3p3/7B/5Q2/PPP2PPP/1K1R1B1R w - - 0 16,f3b7 e6d5 b7a8 d5a8 h4f6 g7f6,2593,advantage long middlegame trappedPiece
3r3r/2R2p1k/4q1Np/4P1b1/4Qp2/7P/PP4P1/4R1K1 b - - 0 29,e6g6 c7f7 h7g8 e4g6,990,deflection mate mateIn2 middlegame pin short
r1b2rk1/4bppp/1qp1p3/p2nP3/5P2/1PN2N2/PB4PP/R1Q2R1K b - - 4 17,d5e3 c3a4 b6a7 b2d4 e3f1 d4a7,1647,advantage clearance long middlegame
r3k2r/2p2ppp/p1nb2b1/4p3/2PpNqP1/1P1P1N1P/PB2QP2/1K1RR3 b kq - 5 17,e8g8 b2c1 f4e4 d3e4,1628,crushing middlegame short trappedPiece
r4rk1/1p1bpp1p/p2p2pQ/3q4/1P5R/2P5/P6P/R5K1 b - - 2 25,d5e5 h6h7,777,kingsideAttack mate mateIn1 middlegame oneMove
r1b2rk1/pp1p1ppp/5B2/2b1p3/2B1P3/2P2Q2/Pq3PPP/RN2K2R w KQ - 0 12,f3g4 b2f2 e1d1 f2f6,1601,advantage attackingF2F7 fork middlegame short
r1bq1b1r/pp4pp/2p1k3/3nP3/2B3Q1/2N5/PP3PPP/n1B2K1R b - - 1 12,e6e5 g4e4 e5d6 c3d5 c6d5 e4d5 d6c7 c1f4 f8d6 d5c5,2657,advantage middlegame pin veryLong
8/8/8/8/3K1p2/4pN2/6k1/8 w - - 0 60,f3h4 g2g3 h4f5 g3f2 d4e4 e3e2 e4f4 e2e1q,2620,advancedPawn crushing defensiveMove endgame knightEndgame promotion veryLong
rnbqk2r/pp3ppp/2p2n2/4P3/1b2P3/2N1B3/PPP1N1PP/R2QKB1R b KQkq - 0 8,f6e4 d1d8 e8d8 e1c1,1643,advantage castling discoveredAttack opening short
3rk2r/p2b3p/6p1/2Q5/8/4B1R1/PPP1KP1P/3q4 w k - 1 23,e2d1 d7g4 d1c1 d8d1,910,doubleCheck endgame mate mateIn2 short
r1b1k2r/pp3p2/3qpbp1/3pN3/3QN3/8/PPP2PPP/R4RK1 b kq - 1 13,d6e5 e4f6 e5f6 d4f6,1450,crushing middlegame short xRayAttack
2r1b1k1/1p2Bpbp/p2P2p1/q1p1n3/2P1B3/1P3N1P/P1Q2PP1/4R1K1 w - - 1 24,f3e5 a5e1 g1h2 g7e5,1071,crushing hangingPiece intermezzo kingsideAttack master middlegame short
8/2P1R3/8/7K/8/2r5/4p2k/8 b - - 1 67,c3c2 e7e2 c2e2 c7c8q,1093,advancedPawn crushing deflection endgame promotion rookEndgame short
4r1k1/pp2qpp1/7p/3p3n/3N4/1QP2N1P/PP3nP1/R5K1 w - - 0 21,g1f2 e7e3 f2f1 h5g3,1352,mate mateIn2 middlegame short
8/8/r7/4pk1p/2R5/1P4P1/1KPQ4/7q w - - 8 58,d2c1 a6a2 b2a2 h1c1,1125,crushing deflection endgame master masterVsMaster short superGM
6k1/5p2/6p1/1Q3b2/3prP2/1P6/6P1/6K1 w - - 0 36,g2g3 d4d3 g1f2 e4e7 b5a5 e7e2 f2f3 f5e4 f3g4 d3d2,2575,advancedPawn crushing endgame exposedKing quietMove veryLong
8/8/3k1R2/1K6/pP6/r7/8/8 b - - 3 57,d6d5 f6a6 a3a1 a6a4,1937,advantage endgame rookEndgame short
r4R1k/7p/4pPp1/3n4/p2q4/Q5BP/5PPK/8 b - - 1 29,a8f8 a3f8,399,endgame mate mateIn1 oneMove
r1br2k1/ppb2pp1/2p2q1p/8/2PQ4/P4N2/1PB2PPP/R3R1K1 b - - 0 18,d8d4 e1e8,547,mate mateIn1 middlegame oneMove
2r1k3/p2b4/7p/7Q/8/3P4/5PPK/4r3 b - - 4 32,e8d8 h5a5 c8c7 a5e1,1394,crushing endgame fork short
8/1br2k1p/p3N1p1/1p1p1p2/3P3P/1P4P1/1PP1R3/7K b - - 1 34,c7e7 e6d8 f7f6 e2e7 f6e7 d8b7,1947,capturingDefender crushing discoveredAttack endgame long
6r1/8/2P5/5k2/8/P4p1K/5P2/2R1Bb2 w - - 1 46,h3h4 g8h8 h4g3 h8h3,1380,endgame mate mateIn2 short
8/6kp/6p1/2pQ4/5p2/8/Pr4PP/6K1 w - - 2 37,g1h1 b2b1 d5d1 b1d1,679,backRankMate endgame mate mateIn2 queenRookEndgame short
5rk1/pp1b3p/4p1p1/1P6/P2Q4/2pP4/2P1q1PP/R5K1 w - - 0 26,d4d7 e2f2 g1h1 f2f1 a1f1 f8f1,1362,backRankMate endgame long mate mateIn3 sacrifice
3r3k/R2b2p1/2pNp3/1p1nP3/3P4/5rPq/1P3P1P/3Q1R1K w - - 0 33,d1f3 h3f1,1296,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
4r3/1k3p2/7B/5Q2/1pp5/5nrN/1PP5/7K w - - 10 51,f5f4 e8e1 h3g1 e1g1,1754,arabianMate endgame mate mateIn2 short
4r2k/6pp/bp2P3/p1pB2q1/P3Q3/1P4P1/1B2P2P/5K2 b - - 0 26,g5d2 b2g7 h8g7 e4e5 g7g8 e6e7 d2d5 e5d5,1956,advancedPawn advantage attraction discoveredAttack endgame master sacrifice veryLong
5r2/3b1pk1/3p2p1/5P2/1p1qP1Q1/pP6/P1PK4/3R2R1 w - - 0 33,d2e1 d4e3 e1f1 d7b5 c2c4 b4c3,1852,advantage discoveredAttack enPassant endgame exposedKing long
4rr1k/2Q3p1/p6p/2PB2q1/3p3n/P2P4/2P2PPP/1R3RK1 w - - 1 27,c7d6 e8d8 d6g3 d8d5,1823,advantage middlegame short skewer
8/8/8/4Pk2/3K3p/8/8/8 w - - 0 55,d4d5 h4h3 e5e6 h3h2 e6e7 h2h1q,636,advancedPawn crushing endgame long pawnEndgame promotion
r1bqk2r/pp2npb1/2p1p1p1/4P1N1/6pP/3BP3/PPP1N3/R2Q1RK1 b kq - 1 14,h8h4 g5f7 d8d5 f7d6,1841,advantage attackingF2F7 opening short
2r3k1/2P3b1/7p/B2pPp2/3P4/2R5/6PP/6K1 w - - 1 41,e5e6 g7d4 g1f1 d4c3 a5c3 c8c7,975,capturingDefender crushing endgame fork long
6k1/5pp1/3qp2p/pP6/2p5/2P1P3/1Q3PPP/6K1 w - - 2 29,g2g3 d6d1 g1g2 d1b3 b2d2 b3b5 d2d8 g8h7,2009,crushing endgame interference queenEndgame veryLong
8/8/3Q2pp/5p2/n1p5/1p3P1P/k5P1/2K5 w - - 7 60,d6d2 b3b2 c1d1 a4c3 d1c2 c3b5,2738,advancedPawn crushing defensiveMove endgame exposedKing long
4krq1/1p1n3R/8/1P1p1p2/1b1PpPbQ/2N1P3/rB4R1/4KN2 b - - 2 33,b4c3 b2c3 g8h7 h4h7,1392,equality middlegame short
rn5r/pp2Pk2/6p1/6Np/1q4b1/8/P1P1QPP1/R4K1R b - - 0 16,f7f6 e7e8n h8e8 e2e8,2351,advancedPawn crushing middlegame promotion short underPromotion
5r1k/1Q4p1/pP4P1/8/3Pp2P/R3P1K1/2r5/8 w - - 1 36,a3a6 f8f3 g3g4 c2g2 g4h5 f3f5,881,endgame long mate mateIn3 queenRookEndgame
3r1rk1/2p2ppp/p1n1p3/1pbq2P1/8/P2BPN1P/1P4P1/R1BQ1R1K w - - 5 19,d1c2 d5d3 c2d3 d8d3,1208,advantage middlegame short
3r2k1/2q1bpp1/p3p2p/1pp1P1N1/4QP1P/2P2KP1/P2r2B1/7R b - - 3 26,h6h5 e4h7 g8f8 h7h8,950,kingsideAttack mate mateIn2 middlegame short
r1b1r1k1/pp2q3/2p3Q1/4P2p/2P2Bn1/5B2/PP2N1PP/7K b - - 0 26,g8f8 f3g4 e7g7 f4h6,1803,crushing master masterVsMaster middlegame pin short superGM
r3k2r/ppp2ppp/5b2/3n4/5Pb1/N1P5/PP1B2PP/R3KBNR w KQkq - 2 13,h2h3 f6h4 g2g3 h4g3,1088,doubleBishopMate mate mateIn2 middlegame short
r3kb1r/1ppq2p1/4b3/p3p2p/P1P5/1P2B2P/3QBPP1/R3K2R w KQkq - 0 17,e2f3 f8b4 d2b4 a5b4,1138,advantage middlegame pin short
r3kb1r/3n1pQ1/pq2p3/1p1pPb1p/7N/PBN5/1PP2nPP/R1B2RK1 w kq - 2 18,g7h8 f2h3 g1h1 b6g1 f1g1 h3f2,1271,doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice smotheredMate
r3r3/pp5p/1qpbbnkN/8/3Pn3/5Q2/PPP2PPP/R1B1R1K1 b - - 2 19,e4g5 c1g5 g6g5 h2h4 g5g6 e1e6 e8e6 f3f5 g6g7 f5e6 b6d8 h6f5,2745,attraction crushing exposedKing fork middlegame sacrifice veryLong
4rr1k/6p1/p7/2p5/2QpP1Nq/4bR1P/PPP3P1/R5K1 w - - 1 27,g1h1 f8f3 g2f3 h4h3,1164,advantage capturingDefender kingsideAttack middlegame short
8/2p1n1pk/2Nq3p/1p1PQp1b/p3p3/P1P5/BP3PPP/6K1 b - - 3 29,e7c6 e5d6 c7d6 d5c6,1817,crushing endgame intermezzo short
r2r2k1/pp3p2/4pq2/6Rp/8/1B1P2P1/P1PQ1P2/4K3 b - - 2 26,g8f8 d2b4 f6e7 g5g8 f8g8 b4e7,1165,crushing deflection endgame long
r6k/2R4p/p5p1/1p1Bb3/bB2PP2/6K1/6PP/8 b - - 0 30,e5c7 b4c3 c7e5 c3e5,873,doubleBishopMate endgame mate mateIn2 short
r1bqk2r/ppp1b1pp/5p2/3Pp3/8/2N5/PP3PPP/R1BQR1K1 b kq - 1 12,e7b4 d1a4 d8d7 a4b4,1320,advantage fork middlegame short
7k/pp4R1/3p2Kp/2p1rP2/4p3/1P6/PP6/8 b - - 5 33,e4e3 g7d7 e5e8 f5f6 e8g8 g6h6 g8g2 d7d8,2950,crushing endgame rookEndgame veryLong
8/3p1p2/5k2/2p5/2P3KP/8/7P/8 b - - 1 36,f6g7 g4g5 d7d5 c4d5 c5c4 g5f4 f7f5 f4e3 c4c3 e3d3 f5f4 d3c3,2850,crushing endgame pawnEndgame veryLong
4rk1r/pp2b2p/3q4/3p4/2p2Pn1/2P1QN2/PP4PP/R1B1R1K1 w - - 0 24,e3e6 d6e6 e1e6 e7c5,1687,clearance crushing middlegame short
Q7/pp2kp2/2p1b3/6pN/3p2P1/1B2KP2/PPP3q1/4R3 w - - 0 34,e3d4 g2d2 d4e4 f7f5 g4f5 d2e1,2824,crushing endgame fork long
4q1k1/1pQ3b1/3p3p/3P1b2/1P2pp2/5Nn1/B5PP/2R1R1K1 w - - 0 32,f3h4 g7d4 e1e3 d4e3,1137,kingsideAttack mate mateIn2 middlegame short
r2qkbnr/ppp2ppp/2n5/8/2Bp2b1/PQ2PN2/1P3PPP/RNB1K2R b KQkq - 1 7,g4f3 c4f7 e8d7 b3e6,1213,attackingF2F7 mate mateIn2 opening short
5k2/1q3p2/2p2pp1/p1bp3N/P5Q1/2P4P/1R3PPK/8 b - - 0 28,b7b2 g4c8 f8e7 c8c7,1179,crushing endgame master short
2b2rk1/7p/p2p1pPQ/1ppP2q1/3p4/3P1r2/PPP5/1K1R3R b - - 0 24,g5g6 d1g1 c8g4 g1g4 f3f1 h1f1,1782,equality long middlegame pin
r3r1k1/q4ppp/1p1b1n2/1Q1p4/3P4/2N1BN2/PPb2PPP/K2RR3 w - - 7 22,d1c1 a7a2 c3a2 a8a2 a1a2 e8a8 b5a6 a8a6,1814,attraction mate mateIn4 middlegame sacrifice veryLong
8/8/5nk1/5P1p/6PP/6K1/8/8 b - - 0 52,g6h6 g4g5 h6g7 g5f6,734,crushing endgame fork knightEndgame short
r1b2rk1/ppp1nppp/8/7P/8/2N2NP1/PPq1PKB1/R1B4R b - - 0 11,c8g4 f3d4 c2c3 b2c3,1594,advantage middlegame short trappedPiece
8/5Npk/4p1np/1p6/pq1PQ3/4P1P1/5P1P/6K1 b - - 0 30,a4a3 f7e5 b4e7 e4g6,2685,crushing endgame short
4r1k1/p1p4p/1p4pB/2p5/6P1/3P4/PqP1Q2P/5RK1 b - - 0 30,e8e2 f1f8,399,endgame master mate mateIn1 oneMove
5q2/p2Q2p1/1p4kp/4p3/4P3/PPP3P1/5P2/6K1 b - - 0 28,f8a3 d7f5,935,dovetailMate endgame mate mateIn1 oneMove queenEndgame
5k2/p2b1r1p/2p5/1pbp4/8/2PB1PN1/PP4PP/4RK2 w - - 0 29,g3e2 f7f3 g2f3 d7h3,985,bodenMate endgame mate mateIn2 sacrifice short
r1bq1r2/pp2ppkp/3p2p1/2n5/2P1P1n1/2N2PP1/PP4BP/R2Q1RK1 b - - 0 14,g4e3 d1d4 f7f6 d4e3,1573,equality fork middlegame short
r2qkb1r/ppp1pppp/1nn5/4P3/2BP2b1/N3BN2/PP3PPP/R2QK2R b KQkq - 6 8,c6a5 c4f7 e8f7 f3g5 f7g8 d1g4,1732,attackingF2F7 attraction crushing discoveredAttack long opening sacrifice
5rk1/1RR2p1p/1p4p1/3Bb3/6P1/4N1Kn/5r2/8 w - - 2 33,g3h3 f2h2,1214,master mate mateIn1 middlegame oneMove
3rq2r/2p3kp/1pnb1pp1/8/1P1R4/1QP1B2P/P3BPP1/R5K1 w - - 1 24,e2b5 c6d4 c3d4 e8b5,1260,crushing discoveredAttack middlegame short
3r2k1/1p3p1p/2p1p1p1/6Q1/2Pr4/q2P2RP/5PP1/3R2K1 b - - 1 28,d4d3 g5d8 d3d8 d1d8,1714,crushing endgame short xRayAttack
8/8/6P1/7p/P2p3k/6r1/4K3/R7 b - - 0 48,g3g6 a1h1 h4g5 h1g1 g5h6 g1g6 h6g6 a4a5 h5h4 a5a6 h4h3 a6a7 h3h2 a7a8q,2066,advancedPawn crushing endgame promotion quietMove rookEndgame veryLong
8/7p/3pk3/8/3K2PP/8/8/8 w - - 1 46,g4g5 e6f5 d4e3 f5g4,1473,crushing endgame pawnEndgame short
8/8/8/2pk4/8/2bP4/1p2K3/5R2 w - - 0 51,e2e3 d5c6 d3d4 c5c4,2624,crushing defensiveMove endgame short
r1b1kb1r/ppp1nppp/3q1n2/4p1N1/2B3P1/2P5/PP1P1P1P/RNBQK2R w KQkq - 0 9,g5f7 d6c6 f2f3 c6c4,1696,advantage fork opening short
4r1k1/5bpR/p4pn1/1p2r3/1P1Q4/6P1/P4PK1/7R w - - 4 41,d4d7 f7d5 g2h2 g8h7 d7h3 h7g8,1945,crushing defensiveMove interference long middlegame
8/8/1p6/1P2k2Q/1KP2q2/4p3/8/8 b - - 1 63,e5e4 h5d5,917,dovetailMate endgame mate mateIn1 oneMove queenEndgame
1r6/4p1k1/5bp1/1B1P4/P3q2p/6PP/5Q1K/5R2 w - - 0 46,f2f4 h4g3 f4g3 f6e5,1581,crushing endgame pin short
3r1rk1/p4pp1/Pp5p/1B1Nn1R1/2Pq2P1/8/5R2/5Q1K b - - 0 37,h6g5 d5e7 g8h7 f1h3,970,anastasiaMate mate mateIn2 middlegame short
8/4Rrk1/p2p2p1/8/3P3Q/1P4P1/1qp2PKP/8 w - - 9 35,e7e8 f7f2 g2f2 c2c1q e8e2 g6g5 h4g5 c1g5,2473,advancedPawn crushing discoveredAttack endgame promotion veryLong
r1B3rk/1pp1n1p1/1p5p/8/5B2/6Q1/Pq4PP/3R1R1K b - - 0 24,g8c8 f4e5 b2e5 g3e5,1592,crushing middlegame short
8/8/8/5kpR/8/5n1K/5P1P/6r1 b - - 2 48,g1h1 h3g2 f5g4 h5g5,2301,endgame equality short
rnbq1rk1/pp1pbppp/5n2/2P1Q1B1/8/8/PPP1PPPP/RN2KBNR w KQ - 3 6,g5f6 e7f6 e5d6 f6b2,1692,crushing opening short skewer
r3kb1r/pp1npppp/2p2n2/q6b/3P4/2N2N1P/PPP1BPP1/R1BQ1RK1 w kq - 3 9,c1g5 h5f3 e2f3 a5g5,1375,advantage capturingDefender opening short
